DocType: Sales Order,Delivery Status,Delivery Status
DocType: Serial No,Delivery Time,Delivery Time
DocType: Delivery Note,Delivery To,Delivery To
DocType: Sales Order Item,Delivery Warehouse,Delivery Warehouse
DocType: Department,Department,Department
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +21,Department Stores,Department Stores
DocType: Dependent Task,Dependent Task,Dependent Task
DocType: Salary Slip Deduction,Depends on Leave Without Pay,Depends on Leave Without Pay
DocType: Task,depends_on,depends_on
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +90,Depreciation,Depreciation
DocType: DocField,Description,Description
DocType: Job Opening,Description of a Job Opening,Description of a Job Opening
DocType: Designation,Designation,Designation
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +94,Designer,Designer
DocType: Purchase Receipt,Detailed Breakup of the totals,Detailed Breakup of the totals
sites/assets/js/form.min.js +294,Details,Details
apps/erpnext/erpnext/config/manufacturing.py +39,Details of the operations carried out.,Details of the operations carried out.
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +9,Die casting,Die casting
DocType: Journal Entry,Difference (Dr - Cr),Difference (Dr - Cr)
DocType: Stock Entry,Difference Account,Difference Account
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +236,"Difference Account must be a Asset/Liability type account, since this Stock Reconciliation is an Opening Entry","Difference Account must be a Asset/Liability type account, since this Stock Reconciliation is an Opening Entry"
DocType: Stock Reconciliation,Difference Amount,Difference Amount
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.js +100,Different UOM for items will lead to incorrect (Total) Net Weight value. Make sure that Net Weight of each item is in the same UOM.,Different UOM for items will lead to incorrect (Total) Net Weight value. Make sure that Net Weight of each item is in the same UOM.
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +28,Dip molding,Dip molding
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +68,Direct Expenses,Direct Expenses
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +143,Direct Income,Direct Income
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +153,Direct metal laser sintering,Direct metal laser sintering
DocType: Pricing Rule,Disable,Disable
DocType: Manufacturing Settings,Disable Capacity Planning and Time Tracking,Disable Capacity Planning and Time Tracking
DocType: Global Defaults,Disable Rounded Total,Disable Rounded Total
DocType: Report,Disabled,Disabled
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.js +76,disabled user,disabled user
DocType: Manufacturing Settings,"Disables creation of time logs against Production Orders.
Operations shall not be tracked against Production Order","Disables creation of time logs against Production Orders.
Operations shall not be tracked against Production Order"
apps/erpnext/erpnext/templates/form_grid/item_grid.html +71,Discount,Discount
sites/assets/js/erpnext.min.js +24,Discount Amount,Discount Amount
DocType: Features Setup,"Discount Fields will be available in Purchase Order, Purchase Receipt, Purchase Invoice","Discount Fields will be available in Purchase Order, Purchase Receipt, Purchase Invoice"
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +40,Discount must be less than 100,Discount must be less than 100
DocType: Pricing Rule,Discount on Price List Rate (%),Discount on Price List Rate (%)
DocType: Pricing Rule,Discount Percentage,Discount Percentage
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +18,Discount Percentage can be applied either against a Price List or for all Price List.,Discount Percentage can be applied either against a Price List or for all Price List.
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +72,Dispatch,Dispatch
DocType: Sales Order,Display all the individual items delivered with the main items,Display all the individual items delivered with the main items
DocType: Serial No,Distinct unit of an Item,Distinct unit of an Item
DocType: Landed Cost Voucher,Distribute Charges Based On,Distribute Charges Based On
DocType: Company,Distribution,Distribution
DocType: Cost Center,Distribution Id,Distribution Id
DocType: Monthly Distribution,Distribution Name,Distribution Name
DocType: Sales Partner,Distributor,Distributor
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +186,Dividends Paid,Dividends Paid
DocType: Employee,Divorced,Divorced
DocType: Packing Slip Item,DN Detail,DN Detail
DocType: Lead,Do Not Contact,Do Not Contact
DocType: Global Defaults,Do not show any symbol like $ etc next to currencies.,Do not show any symbol like $ etc next to currencies.
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +236,Do really want to unstop production order:,Do really want to unstop production order:
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +635,Do you really want to STOP this Material Request?,Do you really want to STOP this Material Request?
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.js +28,Do you really want to Submit all Salary Slip for month {0} and year {1},Do you really want to Submit all Salary Slip for month {0} and year {1}
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.js +644,Do you really want to UNSTOP,Do you really want to UNSTOP
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +646,Do you really want to UNSTOP this Material Request?,Do you really want to UNSTOP this Material Request?
DocType: DocShare,Document Type,Document Type
apps/frappe/frappe/desk/moduleview.py +61,Documents,Documents
DocType: Company,Domain,Domain
DocType: HR Settings,Don't send Employee Birthday Reminders,Don't send Employee Birthday Reminders
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +106,Double housing,Double housing
DocType: Production Planning Tool,Download a report containing all raw materials with their latest inventory status,Download a report containing all raw materials with their latest inventory status
DocType: Backup Manager,Download Backups,Download Backups
DocType: Production Planning Tool,Download Materials Required,Download Materials Required
DocType: Upload Attendance,Download Template,Download Template
DocType: Upload Attendance,"Download the Template, fill appropriate data and attach the modified file.
All dates and employee combination in the selected period will come in the template, with existing attendance records","Download the Template, fill appropriate data and attach the modified file.
All dates and employee combination in the selected period will come in the template, with existing attendance records"
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +87,Dr,Dr
sites/assets/js/list.min.js +23,Draft,Draft
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +46,Drawing,Drawing
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +97,Drilling,Drilling
DocType: Backup Manager,Dropbox Access Allowed,Dropbox Access Allowed
DocType: Backup Manager,Dropbox Access Key,Dropbox Access Key
DocType: Backup Manager,Dropbox Access Secret,Dropbox Access Secret
apps/erpnext/erpnext/accounts/party.py +220,Due / Reference Date cannot be after {0},Due / Reference Date cannot be after {0}
DocType: ToDo,Due Date,Due Date
apps/erpnext/erpnext/accounts/party.py +211,Due Date cannot be before Posting Date,Due Date cannot be before Posting Date
apps/erpnext/erpnext/controllers/accounts_controller.py +88,Due Date is mandatory,Due Date is mandatory
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +81,Duplicate entry,Duplicate entry
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +24,Duplicate Entry. Please check Authorization Rule {0},Duplicate Entry. Please check Authorization Rule {0}
apps/erpnext/erpnext/utilities/transaction_base.py +78,Duplicate row {0} with same {1},Duplicate row {0} with same {1}
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +216,Duplicate Serial No entered for Item {0},Duplicate Serial No entered for Item {0}
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +170,Duties and Taxes,Duties and Taxes
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +397,"e.g. ""Build tools for builders""","e.g. ""Build tools for builders"""
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +395,"e.g. ""MC""","e.g. ""MC"""
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +393,"e.g. ""My Company LLC""","e.g. ""My Company LLC"""
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +399,"e.g. ""XYZ National Bank""","e.g. ""XYZ National Bank"""
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +552,e.g. 5,e.g. 5
apps/erpnext/erpnext/config/accounts.py +159,"e.g. Bank, Cash, Credit Card","e.g. Bank, Cash, Credit Card"
apps/erpnext/erpnext/config/stock.py +115,"e.g. Kg, Unit, Nos, m","e.g. Kg, Unit, Nos, m"
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +550,e.g. VAT,e.g. VAT
apps/erpnext/erpnext/stock/report/stock_ageing/stock_ageing.py +41,Earliest,Earliest
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +30,Earnest Money,Earnest Money
DocType: Salary Slip,Earning,Earning
DocType: Salary Slip,Earning & Deduction,Earning & Deduction
DocType: Earning Type,Earning Type,Earning Type
DocType: Salary Slip,Earnings,Earnings
DocType: Workflow State,Edit,Edit
DocType: Employee,Education,Education
DocType: Employee,Educational Qualification,Educational Qualification
DocType: Journal Entry,eg. Cheque Number,eg. Cheque Number
DocType: SMS Settings,Eg. smsgateway.com/api/send_sms.cgi,Eg. smsgateway.com/api/send_sms.cgi
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +48,Either debit or credit amount is required for {0},Either debit or credit amount is required for {0}
apps/erpnext/erpnext/setup/doctype/territory/territory.py +19,Either target qty or target amount is mandatory,Either target qty or target amount is mandatory
apps/erpnext/erpnext/setup/doctype/sales_person/sales_person.py +16,Either target qty or target amount is mandatory.,Either target qty or target amount is mandatory.
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +111,Electrical,Electrical
DocType: Workstation,Electricity Cost,Electricity Cost
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +111,Electro-chemical grinding,Electro-chemical grinding
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +133,Electrochemical machining,Electrochemical machining
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +73,Electroforming,Electroforming
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +132,Electron beam machining,Electron beam machining
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +23,Electronics,Electronics
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +116,Electroplating,Electroplating
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +117,Electropolishing,Electropolishing
DocType: Communication,Email,Email
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +357,Email Address,Email Address
DocType: Email Digest,Email Digest,Email Digest
DocType: Email Digest,Email Digest Settings,Email Digest Settings
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.js +19,Email Digest:,Email Digest:
apps/erpnext/erpnext/crm/doctype/lead/lead.py +65,"Email id must be unique, already exists for {0}","Email id must be unique, already exists for {0}"
DocType: Email Account,Email Ids,Email Ids
DocType: Backup Manager,Email ids separated by commas.,Email ids separated by commas.
apps/erpnext/erpnext/config/setup.py +93,Email Notifications,Email Notifications
DocType: Newsletter,Email Sent?,Email Sent?
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +43,Embossing,Embossing
DocType: Employee,Emergency Contact,Emergency Contact
DocType: Employee,Emergency Contact Details,Emergency Contact Details
DocType: Employee,Emergency Phone,Emergency Phone
DocType: Appraisal,Employee,Employee
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +135,Employee {0} has already applied for {1} between {2} and {3},Employee {0} has already applied for {1} between {2} and {3}
